1403715892.334058046 0.00079 0.00289 -0.00201 0.82815 -0.02991 0.55793 0.04464
1403715892.434057951 0.00046 0.00387 -0.00270 0.82821 -0.02980 0.55785 0.04452
1403715892.534058094 0.00105 0.00365 -0.00240 0.82825 -0.02964 0.55781 0.04436
1403715892.634057999 0.00128 0.00367 -0.00286 0.82811 -0.02941 0.55807 0.04389
1403715892.734057903 0.00118 0.00338 -0.00384 0.82794 -0.02928 0.55837 0.04349
1403715892.834058046 0.00094 0.00284 -0.00495 0.82763 -0.02930 0.55887 0.04293
1403715892.934057951 0.00102 0.00338 -0.00214 0.82803 -0.02895 0.55833 0.04232
1403715893.034058094 0.00119 0.00353 -0.00101 0.82779 -0.02859 0.55873 0.04208
1403715893.134057999 0.00156 0.00289 0.00153 0.82759 -0.02883 0.55907 0.04129
1403715893.234057903 0.00207 0.00188 0.00157 0.82678 -0.02827 0.56041 0.03978
1403715893.334058046 0.00162 0.00176 0.00134 0.82588 -0.02724 0.56193 0.03768
1403715893.434057951 0.00336 0.00413 0.00515 0.82481 -0.02654 0.56365 0.03569
1403715893.534058094 0.00164 0.00609 0.01069 0.81571 -0.02571 0.57707 0.03069
1403715893.634057999 0.00009 0.01099 0.01820 0.80606 -0.02694 0.59070 0.02486
1403715893.734057903 -0.00167 0.01683 0.02920 0.80171 -0.02655 0.59690 0.01660
1403715893.834058046 -0.01090 0.02322 0.04271 0.80537 -0.02414 0.59206 0.01597
1403715893.934057951 -0.01759 0.03199 0.05856 0.81646 -0.02553 0.57659 0.01665
1403715894.034058094 -0.02644 0.04167 0.07524 0.82637 -0.02363 0.56250 0.01204
1403715894.134057999 -0.03477 0.05111 0.09363 0.83291 -0.01532 0.55317 0.00506
1403715894.234057903 -0.03896 0.06236 0.11856 0.82910 -0.00335 0.55903 0.00745
1403715894.334058046 -0.04062 0.07777 0.15054 0.82491 0.00920 0.56508 0.01114
1403715894.434057951 -0.04331 0.09876 0.18522 0.82327 0.01600 0.56731 0.01123
1403715894.534058094 -0.04753 0.12644 0.21348 0.82671 0.01510 0.56240 0.00590
1403715894.634057999 -0.04971 0.16295 0.23314 0.82873 0.01003 0.55952 0.00623
1403715894.734057903 -0.04352 0.21040 0.24809 0.82539 -0.01020 0.56402 0.02247
1403715894.834058046 -0.02876 0.26101 0.26710 0.81822 -0.02938 0.57295 0.03719
1403715894.934057951 -0.01008 0.31151 0.28952 0.81218 -0.04143 0.57989 0.04881
1403715895.034058094 0.00466 0.36169 0.31534 0.80922 -0.04617 0.58342 0.05152
1403715895.134057999 0.01993 0.41230 0.34126 0.80794 -0.05098 0.58444 0.05537
1403715895.234057903 0.04260 0.46326 0.36454 0.80653 -0.06164 0.58443 0.06444
1403715895.334058046 0.06498 0.51335 0.38575 0.80625 -0.06822 0.58314 0.07255
1403715895.434057951 0.09214 0.56463 0.40410 0.80586 -0.07551 0.58124 0.08402
1403715895.534058094 0.10953 0.61515 0.42367 0.80720 -0.07659 0.57907 0.08508
1403715895.634057999 0.12156 0.66682 0.44573 0.80733 -0.07590 0.57922 0.08348
1403715895.734057903 0.13753 0.71866 0.46689 0.80745 -0.07750 0.57866 0.08467
1403715895.834058046 0.15101 0.77022 0.48649 0.80748 -0.07789 0.57857 0.08466
1403715895.934057951 0.16670 0.82072 0.50626 0.80736 -0.07844 0.57859 0.08510
1403715896.034058094 0.18120 0.87053 0.52554 0.80762 -0.08099 0.57821 0.08279
1403715896.134057999 0.19571 0.91915 0.54349 0.80815 -0.08491 0.57783 0.07614
1403715896.234057903 0.20779 0.96646 0.56040 0.80601 -0.09244 0.58098 0.06531
1403715896.334058046 0.21806 1.00699 0.57846 0.80128 -0.10236 0.58749 0.04826
1403715896.434057951 0.22259 1.04054 0.59980 0.79701 -0.10917 0.59313 0.03247
1403715896.534058094 0.22542 1.06336 0.61896 0.79336 -0.11411 0.59755 0.02202
1403715896.634057999 0.21986 1.07218 0.64117 0.78847 -0.11518 0.60406 0.01248
1403715896.734057903 0.20917 1.06645 0.66279 0.78567 -0.11569 0.60769 0.00704
1403715896.834058046 0.18780 1.04771 0.68604 0.78815 -0.11296 0.60500 -0.00589
1403715896.934057951 0.16588 1.01170 0.70734 0.79066 -0.11613 0.60088 -0.01763
1403715897.034058094 0.13943 0.95772 0.72920 0.79196 -0.12182 0.59728 -0.03498
1403715897.134057999 0.11036 0.88116 0.75395 0.79253 -0.11949 0.59585 -0.05087
1403715897.234057903 0.08115 0.78444 0.77674 0.79434 -0.11505 0.59478 -0.04503
1403715897.334058046 0.04881 0.66925 0.79978 0.79902 -0.09960 0.59271 -0.01816
1403715897.434057951 0.01492 0.54105 0.82315 0.80426 -0.08095 0.58863 0.01106
1403715897.534058094 -0.01589 0.40604 0.84545 0.80617 -0.06995 0.58693 0.02676
1403715897.634057999 -0.04223 0.26683 0.86554 0.80629 -0.07082 0.58676 0.02446
1403715897.734057903 -0.06343 0.12360 0.88330 0.80515 -0.07576 0.58808 0.01208
1403715897.834058046 -0.08156 -0.02373 0.90209 0.80240 -0.07914 0.59151 0.00246
1403715897.934057951 -0.10207 -0.17719 0.92124 0.79848 -0.07688 0.59708 0.00304
1403715898.034058094 -0.12571 -0.33499 0.94085 0.79414 -0.07163 0.60341 0.01061
1403715898.134057999 -0.15273 -0.49701 0.96068 0.78604 -0.06702 0.61410 0.02292
1403715898.234057903 -0.18743 -0.66081 0.97821 0.77980 -0.06963 0.62103 0.03717
1403715898.334058046 -0.22829 -0.82407 0.99098 0.77987 -0.07773 0.61892 0.05201
1403715898.434057951 -0.27197 -0.98674 0.99940 0.78411 -0.09017 0.61059 0.06499
1403715898.534058094 -0.32030 -1.14533 1.00511 0.78937 -0.10713 0.59958 0.07698
1403715898.634057999 -0.36902 -1.30135 1.00764 0.79157 -0.12511 0.59125 0.09050
1403715898.734057903 -0.41643 -1.45462 0.99969 0.78668 -0.14377 0.59119 0.10471
1403715898.834058046 -0.46255 -1.60413 0.97917 0.78504 -0.15926 0.58718 0.11649
1403715898.934057951 -0.50615 -1.75063 0.94662 0.78443 -0.17135 0.58293 0.12452
1403715899.034058094 -0.52084 -1.90744 0.91221 0.78253 -0.17549 0.58378 0.12667
1403715899.134057999 -0.55540 -2.04960 0.86035 0.78620 -0.18165 0.57645 0.12885
1403715899.234057903 -0.57738 -2.18882 0.81053 0.79545 -0.18117 0.56310 0.13173
1403715899.334058046 -0.59812 -2.32259 0.77136 0.80562 -0.17865 0.54852 0.13483
1403715899.434057951 -0.60614 -2.45251 0.74553 0.81413 -0.17229 0.53687 0.13884
1403715899.534058094 -0.60287 -2.57879 0.73363 0.81629 -0.16913 0.53501 0.13723
1403715899.634057999 -0.58925 -2.70094 0.72594 0.81736 -0.16851 0.53475 0.13251
1403715899.734057903 -0.56645 -2.82250 0.71807 0.81726 -0.16480 0.53593 0.13307
1403715899.834058046 -0.53838 -2.94252 0.71368 0.81385 -0.15775 0.54112 0.14125
1403715899.934057951 -0.49947 -3.05680 0.71202 0.80952 -0.14702 0.54724 0.15361
1403715900.034058094 -0.45205 -3.16155 0.71101 0.80701 -0.13759 0.54989 0.16563
1403715900.134057999 -0.39519 -3.25483 0.70855 0.80597 -0.13206 0.55085 0.17188
1403715900.234057903 -0.32771 -3.33544 0.70572 0.80537 -0.12735 0.55149 0.17614
1403715900.334058046 -0.25171 -3.40167 0.70438 0.80588 -0.12539 0.55056 0.17809
1403715900.434057951 -0.16673 -3.45221 0.70325 0.80662 -0.12588 0.54989 0.17645
1403715900.534058094 -0.07410 -3.48907 0.70445 0.80269 -0.13882 0.55819 0.15760
1403715900.634057999 0.02317 -3.51606 0.70965 0.79278 -0.14917 0.57364 0.14207
1403715900.734057903 0.12111 -3.53820 0.71708 0.77845 -0.15942 0.59373 0.12684
1403715900.834058046 0.21407 -3.55651 0.72575 0.76350 -0.15852 0.61283 0.12795
1403715900.934057951 0.29717 -3.56919 0.73519 0.75390 -0.15460 0.62410 0.13501
1403715901.034058094 0.36765 -3.57503 0.74659 0.74449 -0.15154 0.63511 0.13931
1403715901.134057999 0.42475 -3.56871 0.76152 0.73592 -0.14963 0.64477 0.14250
1403715901.234057903 0.46509 -3.55346 0.77656 0.72885 -0.14937 0.65269 0.14306
1403715901.334058046 0.49057 -3.52852 0.79243 0.72823 -0.15219 0.65340 0.13996
1403715901.434057951 0.49581 -3.49630 0.80759 0.73781 -0.15848 0.64254 0.13290
1403715901.534058094 0.48848 -3.45507 0.81882 0.75174 -0.16269 0.62599 0.12869
1403715901.634057999 0.46891 -3.40864 0.83179 0.75824 -0.16227 0.61776 0.13082
1403715901.734057903 0.44298 -3.35683 0.84546 0.76320 -0.16353 0.61134 0.13058
1403715901.834058046 0.40814 -3.30240 0.85547 0.77142 -0.16503 0.60080 0.12929
1403715901.934057951 0.36696 -3.24363 0.86594 0.77702 -0.16547 0.59360 0.12847
1403715902.034058094 0.32182 -3.18542 0.87581 0.77855 -0.16542 0.59200 0.12661
1403715902.134057999 0.27179 -3.12486 0.88383 0.77785 -0.16202 0.59324 0.12951
1403715902.234057903 0.21849 -3.06130 0.88912 0.77995 -0.15593 0.59076 0.13553
1403715902.334058046 0.16360 -2.99346 0.89152 0.78587 -0.15209 0.58298 0.13931
1403715902.434057951 0.10713 -2.92178 0.89464 0.79071 -0.15052 0.57670 0.13978
1403715902.534058094 0.05218 -2.84500 0.89798 0.79489 -0.15675 0.57175 0.12917
1403715902.634057999 -0.00015 -2.76587 0.90374 0.79939 -0.16040 0.56705 0.11707
1403715902.734057903 -0.05011 -2.68625 0.90707 0.80604 -0.15725 0.56101 0.10411
1403715902.834058046 -0.09641 -2.60987 0.90136 0.81386 -0.14671 0.55479 0.09119
1403715902.934057951 -0.13222 -2.53456 0.88399 0.82130 -0.13085 0.54946 0.08027
1403715903.034058094 -0.16081 -2.46201 0.86590 0.82487 -0.10879 0.54994 0.07300
1403715903.134057999 -0.18225 -2.39116 0.85110 0.82690 -0.08316 0.55209 0.06725
1403715903.234057903 -0.22164 -2.32670 0.83592 0.82827 -0.06054 0.55395 0.05866
1403715903.334058046 -0.24119 -2.25576 0.82157 0.83318 -0.04950 0.54882 0.04645
1403715903.434057951 -0.24990 -2.18395 0.80931 0.83859 -0.04015 0.54233 0.03214
1403715903.534058094 -0.24481 -2.11257 0.81148 0.84156 -0.02640 0.53922 0.01800
1403715903.634057999 -0.22671 -2.04323 0.82864 0.84210 -0.00727 0.53927 0.00331
1403715903.734057903 -0.19841 -1.97329 0.86245 0.83873 0.01587 0.54419 -0.01183
1403715903.834058046 -0.16096 -1.90277 0.90999 0.83137 0.03714 0.55328 -0.03637
1403715903.934057951 -0.11463 -1.83338 0.96721 0.82183 0.06334 0.56282 -0.06176
1403715904.034058094 -0.06390 -1.76619 1.02368 0.81189 0.09420 0.56963 -0.08654
1403715904.134057999 -0.01249 -1.70119 1.07796 0.80361 0.12589 0.57056 -0.11325
1403715904.234057903 0.03951 -1.64270 1.12906 0.79627 0.16279 0.56719 -0.13326
1403715904.334058046 0.09026 -1.58841 1.17790 0.78471 0.20367 0.56672 -0.14689
1403715904.434057951 0.13923 -1.54423 1.22055 0.77171 0.23945 0.56591 -0.16394
1403715904.534058094 0.18823 -1.49282 1.24745 0.75858 0.27152 0.56582 -0.17516
1403715904.634057999 0.23129 -1.44175 1.26241 0.74310 0.30301 0.56708 -0.18548
1403715904.734057903 0.26493 -1.38808 1.26465 0.72878 0.32931 0.56385 -0.20618
1403715904.834058046 0.29004 -1.33278 1.25543 0.71903 0.35189 0.55008 -0.23785
1403715904.934057951 0.31184 -1.28322 1.23076 0.70403 0.37745 0.53761 -0.26990
1403715905.034058094 0.33398 -1.23151 1.20587 0.68379 0.40498 0.52827 -0.29892
1403715905.134057999 0.34405 -1.18456 1.16632 0.65855 0.43211 0.52278 -0.32603
1403715905.234057903 0.34998 -1.14886 1.11423 0.63309 0.45864 0.51898 -0.34569
1403715905.334058046 0.34678 -1.13135 1.06066 0.61811 0.48940 0.50279 -0.35445
1403715905.434057951 0.33530 -1.11139 1.00959 0.60658 0.51700 0.48529 -0.35953
1403715905.534058094 0.30263 -1.11831 0.97247 0.59298 0.54399 0.46439 -0.36987
1403715905.634057999 0.27071 -1.11267 0.93215 0.58410 0.56280 0.43875 -0.38675
1403715905.734057903 0.23613 -1.11119 0.89259 0.57446 0.57906 0.40886 -0.40928
1403715905.834058046 0.19807 -1.11363 0.85522 0.55682 0.60023 0.38035 -0.43013
1403715905.934057951 0.16209 -1.11737 0.81764 0.53571 0.63017 0.34819 -0.44121
1403715906.034058094 0.12810 -1.11711 0.78152 0.50757 0.66400 0.31966 -0.44642
1403715906.134057999 0.09335 -1.10886 0.74810 0.46855 0.69332 0.30248 -0.45636
1403715906.234057903 0.05663 -1.09649 0.72001 0.41946 0.71708 0.29598 -0.47143
1403715906.334058046 0.01534 -1.08278 0.69336 0.37514 0.73868 0.28020 -0.48489
1403715906.434057951 -0.03011 -1.07130 0.66480 0.33364 0.75752 0.26021 -0.49713
1403715906.534058094 -0.07479 -1.05981 0.64607 -0.29323 -0.77008 -0.23827 0.51403
1403715906.634057999 -0.12960 -1.05344 0.63344 -0.25996 -0.77914 -0.20822 0.53104
1403715906.734057903 -0.18966 -1.05279 0.63250 -0.22982 -0.78584 -0.17302 0.54745
1403715906.834058046 -0.25137 -1.05498 0.63769 -0.19705 -0.79356 -0.13797 0.55893
1403715906.934057951 -0.30930 -1.05961 0.63988 -0.15898 -0.79913 -0.10703 0.56979
1403715907.034058094 -0.36458 -1.06439 0.63094 -0.11727 -0.80337 -0.08023 0.57828
1403715907.134057999 -0.41593 -1.06815 0.61622 -0.06784 -0.80983 -0.06051 0.57957
1403715907.234057903 -0.46391 -1.07914 0.60888 -0.01709 -0.81338 -0.03624 0.58036
1403715907.334058046 -0.50684 -1.09640 0.61560 0.03076 -0.81397 -0.00549 0.58006
1403715907.434057951 -0.54725 -1.11844 0.63454 0.07895 -0.81027 0.02196 0.58030
1403715907.534058094 -0.58359 -1.14647 0.65782 0.12322 -0.80529 0.04657 0.57807
1403715907.634057999 -0.61472 -1.18143 0.68091 0.15999 -0.79930 0.07275 0.57465
1403715907.734057903 -0.64042 -1.22409 0.70513 0.18949 -0.78967 0.10168 0.57461
1403715907.834058046 -0.66100 -1.26961 0.72728 0.21711 -0.77794 0.13080 0.57495
1403715907.934057951 -0.67243 -1.31664 0.74557 0.24205 -0.76685 0.16356 0.57148
1403715908.034058094 -0.67668 -1.36255 0.76196 0.26932 -0.75521 0.19626 0.56445
1403715908.134057999 -0.67189 -1.40565 0.77723 0.30033 -0.74063 0.22710 0.55651
1403715908.234057903 -0.66354 -1.44682 0.78919 0.33489 -0.72534 0.25536 0.54454
1403715908.334058046 -0.64857 -1.48183 0.79984 0.37052 -0.70870 0.28252 0.52976
1403715908.434057951 -0.62914 -1.51233 0.81136 0.40600 -0.69008 0.30879 0.51342
1403715908.534058094 -0.60468 -1.53553 0.82316 -0.44221 0.66758 -0.33428 -0.49704
1403715908.634057999 -0.57502 -1.55098 0.83452 -0.47909 0.64091 -0.35812 -0.48111
1403715908.734057903 -0.54150 -1.56007 0.84444 -0.51265 0.61083 -0.38226 -0.46685
1403715908.834058046 -0.50423 -1.56260 0.85093 -0.54101 0.58266 -0.40732 -0.44935
1403715908.934057951 -0.46487 -1.55814 0.85266 0.57054 -0.55857 0.42554 0.42591
1403715909.034058094 -0.42614 -1.54812 0.85216 0.60257 -0.53274 0.43566 0.40410
1403715909.134057999 -0.38641 -1.53265 0.85052 0.63166 -0.50603 0.44389 0.38457
1403715909.234057903 -0.34398 -1.51497 0.84585 0.65554 -0.48118 0.45405 0.36410
1403715909.334058046 -0.30021 -1.49577 0.83870 0.67473 -0.45682 0.46641 0.34427
1403715909.434057951 -0.25340 -1.47399 0.82960 0.69282 -0.43077 0.47620 0.32814
1403715909.534058094 -0.20211 -1.44887 0.81637 0.71081 -0.39909 0.48444 0.31748
1403715909.634057999 -0.14657 -1.42026 0.79889 0.72917 -0.36574 0.49335 0.30192
1403715909.734057903 -0.08584 -1.38672 0.78144 0.74433 -0.33283 0.50796 0.27781
1403715909.834058046 -0.01743 -1.34673 0.76083 0.75852 -0.29690 0.52446 0.24786
1403715909.934057951 0.05257 -1.29645 0.74290 0.76682 -0.25778 0.54888 0.21039
1403715910.034058094 0.12213 -1.24329 0.72442 0.77352 -0.21270 0.57178 0.17177
1403715910.134057999 0.18831 -1.18550 0.70348 0.78350 -0.16349 0.58435 0.13396
1403715910.234057903 0.24622 -1.12197 0.67966 0.79464 -0.11522 0.58789 0.09829
1403715910.334058046 0.29659 -1.05806 0.65610 0.80022 -0.07101 0.59190 0.06529
1403715910.434057951 0.33913 -0.99060 0.63372 0.79871 -0.03062 0.59977 0.03752
1403715910.534058094 0.37103 -0.92037 0.61270 0.79322 0.00693 0.60877 0.01259
1403715910.634057999 0.39414 -0.85184 0.59403 0.78982 0.04032 0.61189 -0.01249
1403715910.734057903 0.40648 -0.78136 0.57815 0.78862 0.07061 0.60961 -0.03823
1403715910.834058046 0.41049 -0.70777 0.56567 0.78530 0.10018 0.60778 -0.06219
1403715910.934057951 0.40334 -0.63602 0.55196 0.78156 0.12903 0.60410 -0.08700
1403715911.034058094 0.38548 -0.56420 0.54084 0.77725 0.15661 0.59883 -0.11294
1403715911.134057999 0.35830 -0.49530 0.53167 0.76676 0.18329 0.59916 -0.13957
1403715911.234057903 0.32310 -0.42886 0.52151 0.75596 0.21110 0.59718 -0.16532
1403715911.334058046 0.28171 -0.36919 0.51060 0.74832 0.24069 0.58838 -0.18945
1403715911.434057951 0.23238 -0.31612 0.49954 0.74219 0.26922 0.57566 -0.21284
1403715911.534058094 0.17413 -0.26993 0.48644 0.73917 0.29587 0.55806 -0.23378
1403715911.634057999 0.10982 -0.22962 0.47265 0.73660 0.32507 0.53883 -0.24781
1403715911.734057903 0.04268 -0.19348 0.46317 0.72876 0.35682 0.52546 -0.25588
1403715911.834058046 -0.02508 -0.15920 0.46667 0.71746 0.38527 0.51614 -0.26538
1403715911.934057951 -0.09631 -0.12436 0.48250 0.70535 0.40846 0.50845 -0.27770
1403715912.034058094 -0.16450 -0.09367 0.50973 0.69500 0.42621 0.49977 -0.29249
1403715912.134057999 -0.23677 -0.06258 0.54200 0.68701 0.43880 0.49029 -0.30834
1403715912.234057903 -0.30942 -0.03310 0.57399 0.67888 0.45080 0.48142 -0.32269
1403715912.334058046 -0.38261 -0.00612 0.60419 0.66936 0.46311 0.47405 -0.33581
1403715912.434057951 -0.45606 0.01750 0.63326 0.65976 0.47725 0.46553 -0.34674
1403715912.534058094 -0.52859 0.04046 0.66202 0.64861 0.49252 0.45626 -0.35854
1403715912.634057999 -0.60388 0.06086 0.68797 0.63558 0.51022 0.44444 -0.37172
1403715912.734057903 -0.68196 0.08173 0.71300 0.61829 0.53044 0.43243 -0.38648
1403715912.834058046 -0.75593 0.09995 0.73545 0.59680 0.55407 0.41730 -0.40337
1403715912.934057951 -0.82959 0.11516 0.74877 0.57096 0.58046 0.39945 -0.42133
1403715913.034058094 -0.90175 0.12729 0.74918 0.54408 0.60526 0.37982 -0.43975
1403715913.134057999 -0.97039 0.14001 0.73836 0.51549 0.62933 0.36114 -0.45584
1403715913.234057903 -1.03927 0.14979 0.72328 0.48498 0.64857 0.34509 -0.47440
1403715913.334058046 -1.10672 0.16048 0.71049 0.45101 0.66615 0.33814 -0.48837
1403715913.434057951 -1.16925 0.16768 0.69692 0.42083 0.68043 0.33773 -0.49584
1403715913.534058094 -1.23033 0.16266 0.68618 -0.39679 -0.68795 -0.34289 0.50170
1403715913.634057999 -1.29273 0.14456 0.67483 0.37405 0.69486 0.35729 -0.49961
1403715913.734057903 -1.35834 0.11358 0.66729 0.36295 0.69874 0.36425 -0.49734
1403715913.834058046 -1.43195 0.06498 0.65878 0.36774 0.70287 0.35703 -0.49323
1403715913.934057951 -1.51175 0.00295 0.65425 0.37847 0.70658 0.34549 -0.48800
1403715914.034058094 -1.59881 -0.06693 0.65317 0.38666 0.70753 0.33921 -0.48459
1403715914.134057999 -1.69267 -0.14390 0.65680 0.39083 0.70751 0.34090 -0.48008
1403715914.234057903 -1.79284 -0.22665 0.66074 0.40612 0.70341 0.33308 -0.47889
1403715914.334058046 -1.89688 -0.31578 0.66393 0.43110 0.69990 0.32007 -0.47101
1403715914.434057951 -2.00331 -0.40297 0.66921 0.45644 0.69781 0.31070 -0.45627
1403715914.534058094 -2.11061 -0.48480 0.67744 0.47725 0.69414 0.30926 -0.44132
1403715914.634057999 -2.21915 -0.55831 0.68607 0.50013 0.68499 0.30787 -0.43112
1403715914.734057903 -2.32846 -0.61943 0.69456 0.53021 0.66994 0.29906 -0.42500
1403715914.834058046 -2.43651 -0.66662 0.70108 0.56451 0.64989 0.28117 -0.42417
1403715914.934057951 -2.53783 -0.69636 0.70784 0.58964 0.63314 0.26828 -0.42367
1403715915.034058094 -2.62652 -0.70725 0.71492 0.60408 0.62085 0.26382 -0.42430
1403715915.134057999 -2.70003 -0.69789 0.72239 0.61150 0.61286 0.26351 -0.42548
1403715915.234057903 -2.76021 -0.67044 0.73146 0.60774 0.60780 0.27712 -0.42946
1403715915.334058046 -2.80331 -0.62294 0.74150 0.58898 0.61055 0.30806 -0.43061
1403715915.434057951 -2.83362 -0.56403 0.74316 0.56861 0.61701 0.33623 -0.42772
1403715915.534058094 -2.86181 -0.49773 0.72847 0.55576 0.61998 0.35204 -0.42758
1403715915.634057999 -2.88741 -0.42817 0.70040 0.54467 0.62391 0.36411 -0.42602
1403715915.734057903 -2.91488 -0.35724 0.66738 0.53843 0.62850 0.36905 -0.42293
1403715915.834058046 -2.93917 -0.28133 0.63535 0.54136 0.63273 0.36010 -0.42061
1403715915.934057951 -2.96764 -0.20530 0.60368 0.54494 0.63681 0.35089 -0.41760
1403715916.034058094 -2.99549 -0.12271 0.57536 0.54307 0.63571 0.34997 -0.42245
1403715916.134057999 -3.02222 -0.03711 0.54873 0.54256 0.63103 0.35529 -0.42568
1403715916.234057903 -3.04749 0.05142 0.52139 0.54778 0.61985 0.36592 -0.42642
1403715916.334058046 -3.06932 0.14051 0.49464 0.55919 0.60505 0.37936 -0.42109
1403715916.434057951 -3.09054 0.23172 0.46793 0.57548 0.58584 0.39169 -0.41497
1403715916.534058094 -3.11030 0.32247 0.44189 0.59737 0.56476 0.40043 -0.40479
1403715916.634057999 -3.12812 0.41275 0.41670 0.61950 0.54182 0.41030 -0.39281
1403715916.734057903 -3.14245 0.50213 0.39177 0.64144 0.51688 0.41556 -0.38562
1403715916.834058046 -3.15125 0.59115 0.36892 0.65975 0.49443 0.41765 -0.38188
1403715916.934057951 -3.15131 0.67866 0.35140 0.67382 0.47173 0.41848 -0.38511
1403715917.034058094 -3.13866 0.76497 0.33915 0.68196 0.45437 0.42210 -0.38771
1403715917.134057999 -3.11118 0.84856 0.33454 0.67601 0.44254 0.44498 -0.38622
1403715917.234057903 -3.07418 0.92488 0.33448 0.66040 0.43823 0.48532 -0.36918
1403715917.334058046 -3.03981 0.99153 0.33214 0.65453 0.43123 0.51243 -0.35077
1403715917.434057951 -3.00888 1.04756 0.32925 0.65630 0.42438 0.52335 -0.33951
1403715917.534058094 -2.98405 1.09505 0.32526 0.67029 0.41962 0.51280 -0.33415
1403715917.634057999 -2.96324 1.13214 0.31610 0.68419 0.41372 0.49775 -0.33610
1403715917.734057903 -2.94222 1.16336 0.30234 0.68612 0.40485 0.49564 -0.34593
